14101174,4,45,4508,104440040,7504,2012-09-30,11.4,OZ,1,3
14101174,4,50,5001,102113121,11151,2012-09-30,16,OZ,2,8.38
14101174,4,97,9753,1021020929,0,2012-10-19,1,CT,1,5
14101174,4,33,3303,102840020,10241,2012-10-19,10,OZ,1,1.8
14101174,4,57,5704,102113020,10786,2012-10-19,6,OZ,1,0.6
14101174,4,5,504,109742191,22339,2012-10-19,2.29,OZ,2,0.94
14101174,4,36,3601,104900040,3809,2012-10-19,67.6,OZ,2,2.16
14101174,4,10,1013,102113020,15704,2012-10-19,15.2,OZ,1,1.54
14101174,4,9,907,102113020,15704,2012-10-19,16,OZ,1,1.69
14101174,4,33,3307,102900020,14112,2012-10-19,34.5,OZ,1,8
14101174,4,60,6010,101800010,14029,2012-10-19,12,OZ,2,2
14101174,4,60,6007,101800010,14029,2012-10-19,4,OZ,1,1
14101174,4,99,9908,107989373,12908,2012-10-19,32,OZ,1,2.19
14101174,4,56,5617,102100020,9886,2012-10-19,12,OZ,1,3.67
14101174,4,26,2628,102113020,15704,2012-10-19,8,RL,1,6.53
14101174,4,9,901,104400040,12600,2012-10-19,14,OZ,1,0.7
14101174,4,63,6315,107989373,30626,2012-10-19,128,OZ,1,3.29
14101174,4,69,6901,101204414,13056,2012-10-19,3,OZ,1,4.99
14101174,4,99,9908,10000,33170,2012-10-19,10,OZ,2,0.2
14101174,4,60,6011,101800010,14029,2012-10-19,10.2,OZ,1,1
14101174,4,9,902,104400040,15335,2012-10-19,15.1,OZ,1,3.29
14101174,4,9,901,103010030,15828,2012-10-19,13,OZ,2,5.42
14101174,4,97,9753,103651535,0,2012-10-19,1,CT,1,5.99
14101174,4,33,3303,102840020,10241,2012-10-19,10.5,OZ,1,2.49
14101174,4,63,6311,102113020,15704,2012-10-19,64,OZ,1,1.99
14101174,4,55,5552,102113020,15704,2012-10-19,48,OZ,1,5.29
14101174,4,10,1011,107349171,9883,2012-10-19,24,OZ,1,2.49
14101174,4,56,5609,102113020,10786,2012-10-19,16,OZ,1,0.29
14101174,4,26,2617,107989373,2368,2012-10-19,1,CT,1,0.99
14101174,4,57,5704,107047070,20230,2012-10-19,6,OZ,2,1.64
14101174,4,99,9904,103338333,33170,2012-10-19,16,OZ,1,0.49
14101174,4,9,907,107313070,13291,2012-10-19,24,OZ,2,5.03
14101174,4,26,2620,102113020,30626,2012-10-19,50,CT,1,2.19
14101174,4,72,7205,1031015838,16196,2012-10-19,4,OZ,1,4.04
14101174,4,9,901,103010030,3454,2012-10-19,13.3,OZ,1,1.99
14101174,4,35,3504,103500030,330,2012-10-19,30,OZ,1,0.5
14101174,4,45,4509,1067315060,86417,2012-10-19,12.8,OZ,1,8.99
14101174,4,22,2211,103700030,2246,2012-10-21,120,CT,1,5.49
14101174,4,22,2207,104650040,16355,2012-10-21,22,OZ,1,3.99
14101174,4,17,1701,1067811262,3912,2012-10-21,17,OZ,1,-0.01
14101174,4,99,9908,1081509888,13686,2012-10-21,8,OZ,1,1.99
14101174,4,99,9908,10000,33170,2012-10-21,10,OZ,3,0.3
14101174,4,22,2201,104460040,3718,2012-10-21,182,OZ,1,4.69
14101174,4,36,3611,107114272,915,2012-10-21,405.6,OZ,1,4.17
14101174,4,36,3601,104900040,3809,2012-10-21,67.6,OZ,3,5.32
14101174,4,35,3508,103700030,18371,2012-10-21,150,OZ,1,19.49
14101174,4,9,901,103010030,15828,2012-10-28,13,OZ,1,2.99
14101174,4,9,901,103010030,6852,2012-10-28,11.5,OZ,1,3.69
14101174,4,82,8201,102113020,16397,2012-10-28,1,CT,1,7.1
14101174,4,57,5704,103663232,4568,2012-10-28,16,OZ,2,5.5
14101174,4,56,5609,102113020,10786,2012-10-28,32,OZ,1,3.99
14101174,4,24,2407,103900030,10383,2012-10-28,5,OZ,4,2.49
14101174,4,9,907,102113020,15704,2012-10-28,16,OZ,1,1.69
14101174,4,99,9908,10000,33170,2012-10-28,10,OZ,4,0.4
14101174,4,26,2622,102113020,15704,2012-10-28,50,CT,1,3.19
14101174,4,75,7503,1030076636,145,2012-10-28,0.07,OZ,1,19.99
14101174,4,10,1013,102113020,15704,2012-10-28,16,OZ,1,2.19
14101174,4,63,6315,102113020,10786,2012-10-28,128,OZ,1,3.89
14101174,4,10,1012,102113020,15704,2012-10-28,13,OZ,4,3.4
14101174,4,36,3611,107114272,915,2012-10-28,405.6,OZ,2,5.43
14101174,4,72,7205,103500030,3830,2012-10-28,6,OZ,1,2.99
14101174,4,36,3601,104900040,3809,2012-10-28,67.6,OZ,4,6.16
14101174,4,55,5552,102113020,15704,2012-10-28,48,OZ,1,5.3
14101174,4,63,6315,102113020,10786,2012-11-18,128,OZ,1,4.19
14101174,4,9,901,103010030,6852,2012-11-18,11.5,OZ,1,3.2
14101174,4,37,3703,105100050,2820,2012-11-18,11.5,OZ,4,7.16
14101174,4,57,5704,102113020,10786,2012-11-18,6,OZ,3,1.8
14101174,4,8,810,105210050,11382,2012-11-18,1.3,OZ,1,2.69
14101174,4,99,9904,105410757,33170,2012-11-18,80,OZ,1,4.09
14101174,4,97,9753,1020104222,0,2012-11-18,1,CT,1,6.34
14101174,4,56,5609,102113020,10786,2012-11-18,32,OZ,1,3.99
14101174,4,99,9908,10000,33170,2012-11-18,10,OZ,4,0.4
14101174,4,37,3703,105100050,2820,2012-11-18,10.75,OZ,2,-0.11
14101174,4,36,3611,107114272,915,2012-11-18,405.6,OZ,2,5.49
14101174,4,5,516,101600010,12426,2012-11-18,7.4,OZ,1,3.79
14101174,4,36,3601,104900040,3809,2012-11-18,67.6,OZ,4,5.46
14101174,4,10,1013,103890030,5072,2012-11-18,16,OZ,2,5.09
14101174,4,5,501,103800030,14900,2012-11-18,18.7,OZ,1,3.99
14101174,4,26,2633,102113020,15704,2012-11-18,24,RL,1,5.69
14101174,4,9,901,103010030,3454,2012-11-18,14.5,OZ,1,1.99
14101174,4,99,9908,10000,33170,2012-12-03,10,OZ,3,0.3
14101174,4,36,3601,104900040,3809,2012-12-03,67.6,OZ,3,3.53
14101174,4,33,3303,102840020,10241,2012-12-03,10,OZ,1,3
14101174,4,9,902,104400040,15335,2012-12-03,11.3,OZ,1,3.99
14101174,4,63,6315,102113020,10786,2012-12-03,128,OZ,1,4.19
14101174,4,9,901,102780020,12006,2012-12-03,16,OZ,1,2.5
14101174,4,9,907,107313070,13291,2012-12-03,24,OZ,1,4.99
14101174,4,56,5609,102113020,10786,2012-12-03,16,OZ,1,2.59
14101174,4,9,901,102780020,12006,2012-12-03,13.25,OZ,1,1.99
14101174,4,33,3303,102840020,10241,2012-12-03,10.5,OZ,1,1.51
14101174,4,58,5823,104470040,13310,2012-12-03,8,OZ,1,3.49
14101174,4,5,501,1088491282,14900,2012-12-03,20,OZ,2,5.29
14101174,4,55,5552,102113020,15704,2012-12-03,48,OZ,1,5.17
14101174,4,72,7214,101254616,18738,2012-12-03,18,CT,1,1.49
14101174,4,33,3309,107373171,11786,2012-12-08,13,OZ,1,3.89
14101174,4,3,305,101990010,3603,2012-12-08,8.1,OZ,1,1.69
14101174,4,82,8201,102113020,16397,2012-12-08,1,CT,1,5.89
14101174,4,9,901,104400040,12885,2012-12-08,16,OZ,1,3.49
14101174,4,21,2108,104124444,11218,2012-12-08,25.4,OZ,1,2.5
14101174,4,36,3611,107114272,915,2012-12-08,405.6,OZ,1,4.49
14101174,4,36,3601,104900040,3809,2012-12-08,67.6,OZ,5,8.56
14101174,4,57,5704,102113020,10786,2012-12-08,6,OZ,3,1.7
14101174,4,5,516,101600010,12426,2012-12-08,7.4,OZ,1,3.79
14101174,4,33,3303,102840020,15598,2012-12-08,9,OZ,2,6.29
14101174,4,99,9908,1081509888,13686,2012-12-08,8,OZ,1,1.99
14101174,4,56,5617,102113020,10786,2012-12-08,12,OZ,1,2.2
14101174,4,55,5552,107292070,9166,2012-12-08,48,OZ,2,6
14101174,4,58,5823,104450040,8318,2012-12-08,9,OZ,1,3.5
14101174,4,63,6323,102113020,10786,2012-12-08,64,OZ,1,3.99
14101174,4,58,5823,104450040,8318,2012-12-08,8,OZ,1,3.5
14101174,4,2,211,101600010,1910,2012-12-08,40,OZ,1,4.59
14101174,4,32,3201,105150050,4307,2012-12-08,48,OZ,1,5
14101174,4,99,9908,10000,33170,2012-12-08,10,OZ,5,0.5
14101174,4,5,501,103800030,14900,2012-12-08,23.5,OZ,2,6.08
14101174,4,19,1905,105150050,16728,2012-12-08,18,OZ,2,5
14101174,4,99,9908,1081509888,13686,2012-12-23,8,OZ,1,1.99
14101174,4,36,3611,107114272,915,2012-12-23,405.6,OZ,1,3.49
14101174,4,22,2201,104460040,3718,2012-12-23,182,OZ,1,4.69
14101174,4,9,907,102113020,15704,2012-12-23,16,OZ,1,1.69
14101174,4,56,5609,102113020,10786,2012-12-23,32,OZ,2,7.98
14101174,4,19,1908,105150050,9189,2012-12-23,18,OZ,1,4.99
14101174,4,33,3303,102840020,10241,2012-12-23,10,OZ,2,2.78
14101174,4,9,901,103010030,6852,2012-12-23,11.5,OZ,1,3.49
14101174,4,51,5122,102370020,18969,2012-12-23,23,OZ,1,6.59
14101174,4,51,5122,108298888,19799,2012-12-23,11,OZ,1,4.99
14101174,4,51,5133,101769616,4744,2012-12-23,60,OZ,1,10.19
14101174,4,35,3508,103700030,18371,2012-12-23,150,OZ,1,19.99
14101174,4,9,901,103010030,3454,2012-12-23,14.5,OZ,1,2.99
14101174,4,56,5617,102113020,10786,2012-12-27,12,OZ,1,3.49
14101174,4,5,516,103000030,14760,2012-12-27,6.7,OZ,2,4.89
14101174,4,36,3601,104900040,3809,2012-12-27,67.6,OZ,5,7.56
14101174,4,63,6315,102113020,10786,2012-12-27,128,OZ,1,4.19
14101174,4,33,3307,102900020,14112,2012-12-27,34.5,OZ,1,8.1
14101174,4,57,5704,102113020,10786,2012-12-27,6,OZ,4,-2.3
14101174,4,9,907,107313070,13291,2012-12-27,24,OZ,2,7.99
14101174,4,30,3008,107110070,8280,2012-12-27,16,OZ,2,5.29
14101174,4,33,3319,102840020,15598,2012-12-27,8.5,OZ,1,2.99
14101174,4,26,2634,104200040,14813,2012-12-27,12,RL,1,9.49
14101174,4,5,501,103800030,6796,2012-12-27,15,OZ,1,4.59
14101174,4,33,3303,102840020,15598,2012-12-27,9,OZ,1,4.19
14101174,4,99,9908,10000,33170,2012-12-27,10,OZ,5,0.5
14101174,4,56,5609,102113020,10786,2012-12-27,32,OZ,1,3.99
14101174,4,10,1012,102113020,15704,2012-12-27,13,OZ,2,1.2
14101174,4,26,2628,103040030,17034,2012-12-27,2,RL,1,3.49
14101174,4,30,3001,102113020,15704,2012-12-27,30,OZ,1,1.5
14101174,4,63,6315,102113020,10786,2013-01-03,128,OZ,1,4.19
14101174,4,99,9908,1081509888,13686,2013-01-03,8,OZ,1,1.99
14101174,4,37,3703,105100050,2820,2013-01-19,10.5,OZ,2,2.6
14101174,4,2,211,104010040,6455,2013-01-19,14,OZ,1,3.49
14101174,4,5,501,1088491282,8459,2013-01-19,14.5,OZ,2,6.99
14101174,4,37,3703,105100050,2820,2013-01-19,10.75,OZ,3,2.31
14101174,4,10,1012,102113020,15704,2013-01-19,13,OZ,2,0.19
14101174,4,5,516,101600010,12426,2013-01-19,7.4,OZ,2,7.58
14101174,4,33,3303,102840020,10241,2013-01-19,10,OZ,3,4.29
14101174,4,57,5704,102113020,10786,2013-01-19,6,OZ,3,1.8
14101174,4,9,901,103010030,6852,2013-01-19,11.5,OZ,1,3.19
14101174,4,9,907,107313070,13291,2013-01-19,24,OZ,1,3.99
14101174,4,33,3303,102840020,10241,2013-01-19,10.5,OZ,1,4.29
14101174,4,36,3611,107114272,915,2013-01-19,405.6,OZ,1,2.99
14101174,4,63,6320,102113020,10786,2013-01-19,12,CT,1,2.99
14101174,4,33,3309,107373171,11786,2013-01-19,20,OZ,1,3.5
14101174,4,9,902,102410020,44209,2013-01-19,7,OZ,1,1.83
14101174,4,56,5609,102113020,10786,2013-01-19,32,OZ,2,7.98
14101174,4,99,9908,1081509888,13686,2013-01-19,8,OZ,1,1.99
14101174,4,56,5617,102113020,10786,2013-01-19,12,OZ,1,1.7
14101174,4,19,1908,105150050,9189,2013-01-19,18,OZ,1,4.79
14101174,4,10,1013,102113020,15704,2013-01-19,15.2,OZ,1,2
14101174,4,5,501,1088491282,14900,2013-01-19,20,OZ,2,4.8
14101174,4,36,3601,104900040,3809,2013-01-19,67.6,OZ,4,7.96
14101174,4,99,9904,102113020,15704,2013-01-19,128,OZ,1,5.99
14101174,4,10,1013,102113020,15704,2013-01-19,16,OZ,1,1.7
14101174,4,21,2106,103120030,12957,2013-01-19,101.4,OZ,1,5.29
14101174,4,9,901,103010030,3454,2013-01-19,14.5,OZ,1,1.99
14101174,4,99,9908,10000,33170,2013-01-19,10,OZ,4,0.4
14101174,4,99,9908,10000,33170,2013-02-04,10,OZ,5,0.5
14101174,4,9,907,107313070,13291,2013-02-04,24,OZ,1,2.99
14101174,4,36,3635,107478070,13856,2013-02-04,101.4,OZ,1,4.99
14101174,4,51,5122,102370020,18969,2013-02-04,23,OZ,1,6.79
14101174,4,33,3303,102840020,15598,2013-02-04,9,OZ,1,4.29
14101174,4,56,5617,102100020,9886,2013-02-04,12,OZ,1,0.19
14101174,4,55,5552,104154848,5603,2013-02-04,48,OZ,1,2.88
14101174,4,26,2609,104116545,16879,2013-02-04,44,CT,2,5.99
14101174,4,63,6316,104990040,9818,2013-02-04,16,OZ,1,1.99
14101174,4,97,9753,10000,0,2013-02-04,1,CT,2,3.98
14101174,4,57,5705,102113020,10786,2013-02-04,6,OZ,2,-0.4
14101174,4,82,8201,102113020,16397,2013-02-04,1,CT,1,7.49
14101174,4,26,2634,104200040,14813,2013-02-04,24,RL,1,15.5
14101174,4,21,2106,103120030,12957,2013-02-04,101.4,OZ,1,5.29
14101174,4,59,5905,1011111,2874,2013-02-04,16,OZ,1,1.99
14101174,4,18,1802,1084223585,7300,2013-02-04,1,CT,2,3.98
14101174,4,17,1707,102113020,15704,2013-02-04,16,OZ,1,5.69
14101174,4,5,516,101600010,12426,2013-02-04,7.4,OZ,1,3
14101174,4,18,1842,101117111,2615,2013-02-04,1,CT,1,3.99
14101174,4,57,5704,102113020,10786,2013-02-04,6,OZ,2,1
14101174,4,18,1850,102120020,16044,2013-02-04,3,CT,1,4.19
14101174,4,5,501,103800030,4352,2013-02-04,14.1,OZ,1,2.99
14101174,4,97,9753,103651535,0,2013-02-04,1,CT,1,7.99
14101174,4,24,2406,104450040,25930,2013-02-04,15.2,OZ,1,7.5
14101174,4,51,5121,104369545,8522,2013-02-04,54,OZ,2,25.98
14101174,4,33,3303,102840020,15598,2013-02-04,9.5,OZ,1,4.29
14101174,4,5,501,103800030,14900,2013-02-04,23.5,OZ,1,4.59
14101174,4,34,3411,106715363,18730,2013-02-04,18,OZ,1,3.49
14101174,4,69,6901,101700010,15288,2013-02-04,8.5,OZ,1,4.49
14101174,4,56,5609,102113020,10786,2013-02-04,32,OZ,2,7.98
14101174,4,36,3601,104900040,3809,2013-02-04,67.6,OZ,5,6.25
14101174,4,99,9908,1081509888,13686,2013-02-04,8,OZ,1,1.99
14101174,4,26,2628,102113020,15704,2013-02-04,2,RL,1,3.29
14101174,4,59,5902,107283070,18390,2013-02-04,16,OZ,1,4.99
14101174,4,35,3508,103700030,18371,2013-02-04,150,OZ,1,18.99
14101174,4,26,2619,102113020,15704,2013-02-04,45,CT,1,6.99
14101174,4,51,5126,102113121,11151,2013-02-04,19,OZ,2,6.98
14101174,4,73,7302,1032586636,384,2013-02-04,24,CT,1,6.19
14101174,4,71,7113,106799060,6324,2013-02-04,24,OZ,1,3.5
14101174,4,55,5552,102113020,15704,2013-02-04,48,OZ,1,3.99
14101174,4,60,6010,101800010,14029,2013-02-05,12,OZ,1,0.4
14101174,4,17,1703,104191141,17163,2013-02-05,19,OZ,1,2
14101174,4,60,6001,102113020,15704,2013-02-05,16,OZ,1,0.31
14101174,4,9,901,104400040,3453,2013-02-05,13,OZ,1,4.19
14101174,4,17,1701,1067811262,3912,2013-02-05,21,OZ,1,0.59
14101174,4,9,901,104400040,3453,2013-02-05,14,OZ,2,4
14101174,4,60,6001,101800010,14029,2013-02-05,16,OZ,1,3.49
14101174,4,10,1012,102113020,15704,2013-02-13,13,OZ,2,-0.61
14101174,4,33,3303,102840020,10241,2013-02-13,10,OZ,2,5.78
14101174,4,13,1302,104144949,362,2013-02-13,20,OZ,1,3.19
14101174,4,8,801,101300010,8164,2013-02-13,20,OZ,1,2.69
14101174,4,56,5609,102113020,10786,2013-02-13,32,OZ,1,3.99
14101174,4,55,5552,102113020,15704,2013-02-13,48,OZ,1,4.49
14101174,4,63,6315,102113020,10786,2013-02-13,128,OZ,1,4.19
14101174,4,9,907,107313070,13291,2013-02-13,24,OZ,2,7.98
14101174,4,33,3315,1076700070,57505,2013-02-13,24,OZ,1,8.2
14101174,4,58,5823,102113020,15704,2013-02-13,9,OZ,2,7.98
14101174,4,9,902,102410020,44209,2013-02-13,6,OZ,1,2.99
14101174,4,99,9908,10000,33170,2013-02-13,10,OZ,2,0.2
14101174,4,9,901,102780020,12006,2013-02-13,13.25,OZ,1,2.49
14101174,4,29,2902,103760030,8501,2013-02-13,15,OZ,2,4.58
14101174,4,19,1905,107057272,18794,2013-02-13,18,OZ,1,3.4
14101174,4,82,8201,102113020,16397,2013-02-13,1,CT,1,7.49
14101174,4,19,1908,105150050,9189,2013-02-13,18,OZ,1,4.49
14101174,4,33,3303,102840020,10241,2013-02-13,10.5,OZ,2,0
14101174,4,99,9908,1081509888,13686,2013-02-13,8,OZ,1,1.99
14101174,4,10,1013,102400020,4704,2013-02-13,16,OZ,2,4.09
14101174,4,36,3601,104900040,3809,2013-02-13,67.6,OZ,2,4.18
14101174,4,9,901,103010030,15828,2013-02-13,13,OZ,1,2.69
14101174,4,56,5617,102113020,10786,2013-02-20,12,OZ,1,2.5
14101174,4,63,6315,102113020,10786,2013-02-20,128,OZ,1,4.19
14101174,4,8,814,104156545,13412,2013-02-20,24,OZ,1,4.19
14101174,4,36,3611,107114272,915,2013-02-20,405.6,OZ,2,5.5
14101174,4,56,5609,102113020,10786,2013-02-20,32,OZ,1,3.99
14101174,4,30,3001,104800141,1707,2013-02-20,30,OZ,1,5.89
14101174,4,21,2106,103120030,12957,2013-02-20,101.4,OZ,1,5.29
14101174,4,33,3309,107373171,11786,2013-02-20,20,OZ,1,4.49
14101174,4,99,9908,10000,33170,2013-02-20,10,OZ,4,0.4
14101174,4,9,901,103010030,6852,2013-02-20,11.5,OZ,2,4
14101174,4,9,907,102113020,15704,2013-02-20,16,OZ,1,1.69
14101174,4,36,3601,104900040,3809,2013-02-20,67.6,OZ,4,7.16
14101174,4,63,6315,102113020,10786,2013-03-03,128,OZ,1,4.19
14101174,4,99,9908,10000,33170,2013-03-03,10,OZ,3,0.3
14101174,4,9,907,107313070,13291,2013-03-03,24,OZ,1,3.99
14101174,4,99,9908,1081509888,13686,2013-03-03,8,OZ,1,1.99
14101174,4,59,5902,107283070,18390,2013-03-03,16,OZ,1,4.99
14101174,4,10,1012,102113020,15704,2013-03-03,13,OZ,2,2
14101174,4,56,5609,102113020,10786,2013-03-03,32,OZ,1,3.99
14101174,4,30,3008,107110070,8280,2013-03-03,20,OZ,1,4.99
14101174,4,9,902,102410020,44209,2013-03-03,13.7,OZ,1,4.99
14101174,4,57,5704,103663232,4568,2013-03-03,16,OZ,4,8
14101174,4,19,1905,104180040,19713,2013-03-03,32,OZ,1,3.59
14101174,4,36,3601,104900040,3809,2013-03-03,67.6,OZ,3,3.19
14101174,4,41,4110,103940030,71386,2013-03-03,28,OZ,1,2.99
14101174,4,58,5823,104470040,13310,2013-03-03,16,OZ,1,4.49
14101174,4,9,907,102113020,15704,2013-03-03,16,OZ,1,1.69
14101174,4,9,901,103010030,6852,2013-03-03,11.5,OZ,1,2.69
14101174,4,37,3703,105100050,2820,2013-03-10,10.75,OZ,2,1.7
14101174,4,63,6315,102113020,10786,2013-03-10,128,OZ,1,4.19
14101174,4,55,5556,102113020,15704,2013-03-10,48,OZ,1,4.8
14101174,4,8,803,104150040,6714,2013-03-10,20,OZ,1,3.89
14101174,4,33,3309,107373171,11786,2013-03-10,20,OZ,1,4.49
14101174,4,26,2622,102113020,15704,2013-03-10,25,CT,1,2.89
14101174,4,5,501,1088491282,8459,2013-03-10,18,OZ,1,2.39
14101174,4,56,5617,102113020,10786,2013-03-10,12,OZ,1,3.19
14101174,4,5,516,101600010,12426,2013-03-10,7.4,OZ,2,7.58
14101174,4,36,3601,104900040,3809,2013-03-10,67.6,OZ,4,6.46
14101174,4,99,9908,10000,33170,2013-03-10,10,OZ,4,0.4
14101174,4,9,901,102780020,12006,2013-03-10,13.25,OZ,1,2.2
14101174,4,26,2633,102113020,15704,2013-03-10,12,RL,1,7.49
14101174,4,9,901,103010030,3454,2013-03-10,14.5,OZ,1,4.19
14101174,4,33,3303,102840020,15598,2013-03-10,9,OZ,1,2.5
14101174,4,5,501,1088491282,14900,2013-03-10,20,OZ,1,4.29
14101174,4,33,3303,102840020,15598,2013-03-10,8.75,OZ,1,2.49
14101174,4,56,5609,102113020,10786,2013-03-20,32,OZ,2,7.98
14101174,4,99,9908,10000,33170,2013-03-20,10,OZ,4,0.4
14101174,4,33,3303,102840020,10241,2013-03-20,10,OZ,1,0
14101174,4,5,501,103800030,17050,2013-03-20,11.2,OZ,1,3.99
14101174,4,12,1205,104800040,38150,2013-03-20,5,OZ,4,5
14101174,4,9,907,102113020,15704,2013-03-20,16,OZ,1,1.99
14101174,4,30,3001,104800141,1707,2013-03-20,30,OZ,1,3.99
14101174,4,10,1012,102113020,15704,2013-03-20,13,OZ,4,4
14101174,4,37,3703,105100050,2820,2013-03-20,11.5,OZ,2,2.5
14101174,4,37,3703,105100050,2820,2013-03-20,10.75,OZ,1,1.25
14101174,4,37,3703,105100050,2820,2013-03-20,10.5,OZ,1,1.25
14101174,4,58,5823,104450040,8318,2013-03-20,9,OZ,1,1.59
14101174,4,5,501,103800030,6796,2013-03-20,14.7,OZ,1,4.59
14101174,4,30,3008,107110070,8280,2013-03-20,16,OZ,1,4.29
14101174,4,36,3601,104900040,3809,2013-03-20,67.6,OZ,4,6.17
14101174,4,12,1202,104800040,38150,2013-03-20,5,OZ,2,3.78
14101174,4,30,3010,102066222,12598,2013-03-20,16,OZ,1,3.49
14101174,4,21,2111,103120030,12957,2013-03-20,64,OZ,4,7.98
14101174,4,5,501,103800030,14900,2013-03-20,23.5,OZ,2,9.18
14101174,4,36,3611,107114272,915,2013-03-20,405.6,OZ,1,-6.25
14101174,4,33,3307,102113020,15704,2013-03-20,32,OZ,1,4.99
14101174,4,33,3303,102840020,10241,2013-03-20,9.5,OZ,1,4.29
14101174,4,99,9908,10000,33170,2013-03-25,10,OZ,4,0.4
14101174,4,33,3303,102840020,10241,2013-03-25,9.5,OZ,2,4.29
14101174,4,36,3601,104900040,3809,2013-03-25,67.6,OZ,4,4.76
14101174,4,9,907,107313070,13291,2013-03-25,24,OZ,1,2.99
14101174,4,5,516,101600010,12426,2013-03-25,7.4,OZ,1,3.79
14101174,4,99,9908,10000,33170,2013-03-31,10,OZ,4,0.4
14101174,4,58,5823,104450040,8318,2013-03-31,8,OZ,1,4.29
14101174,4,9,907,107313070,13291,2013-03-31,24,OZ,2,4.99
14101174,4,82,8201,102113020,16397,2013-03-31,1,CT,1,7.99
14101174,4,35,3508,103700030,18371,2013-03-31,150,OZ,1,16.83
14101174,4,51,5133,107100777,5656,2013-03-31,27.6,OZ,1,7.99
14101174,4,99,9908,1081509888,13686,2013-03-31,8,OZ,1,1.99
14101174,4,5,501,103800030,14900,2013-03-31,18.7,OZ,4,7.19
14101174,4,26,2633,102113020,15704,2013-03-31,12,RL,1,7.49
14101174,4,33,3303,102840020,10241,2013-03-31,9.5,OZ,2,4.29
14101174,4,51,5122,102370020,18969,2013-03-31,20,OZ,1,7.79
14101174,4,29,2920,101600010,1756,2013-03-31,6.6,OZ,1,1.99
14101174,4,36,3611,107114272,915,2013-03-31,405.6,OZ,1,2.5
14101174,4,19,1908,105150050,9189,2013-03-31,28,OZ,1,6.29
14101174,4,36,3601,104900040,3809,2013-03-31,67.6,OZ,4,7.16
14101174,4,5,516,101600010,12426,2013-03-31,7.4,OZ,1,3.79
14101174,4,51,5133,107320272,9303,2013-04-07,20,OZ,1,5.49
14101174,4,63,6315,102113020,10786,2013-04-07,128,OZ,1,3.89
14101174,4,99,9908,10000,33170,2013-04-07,10,OZ,3,0.3
14101174,4,56,5609,102113020,10786,2013-04-07,32,OZ,2,8.58
14101174,4,57,5704,103663232,4568,2013-04-07,16,OZ,2,5.18
14101174,4,36,3601,104900040,3809,2013-04-07,67.6,OZ,3,3.92
14101174,4,5,516,101600010,12426,2013-04-07,7.4,OZ,1,3.79
14101174,4,34,3411,103700030,13056,2013-04-07,18,OZ,1,3.29
14101174,4,58,5823,104450040,8318,2013-04-07,8,OZ,2,4.99
14101174,4,9,901,103010030,3454,2013-04-07,14.5,OZ,1,3.77
14101174,4,9,901,103010030,6852,2013-04-07,11.5,OZ,1,2.99
14101174,4,69,6901,1082775585,2458,2013-04-07,10,OZ,1,3.99
14101174,4,36,3611,107114272,915,2013-04-07,405.6,OZ,1,4.19
14101174,4,57,5705,103663232,4568,2013-04-14,16,OZ,2,5.38
14101174,4,99,9908,10000,33170,2013-04-14,10,OZ,4,0.4
14101174,4,56,5617,102113020,10786,2013-04-14,12,OZ,1,2.5
